#bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames
99	NM_001081302	chr15	-	27730648	28025848	27732481	28025496	57	27730648,27733505,27735378,27736446,27740574,27740915,27741251,27742371,27743952,27747920,27749778,27752589,27753711,27754012,27755137,27756465,27758339,27763953,27765718,27767884,27770309,27772909,27773880,27805629,27818063,27818899,27821339,27823980,27825662,27828265,27830142,27830711,27831353,27832013,27832750,27832961,27838780,27841726,27844809,27846709,27847287,27848932,27850992,27851816,27854880,27856064,27871160,27881306,27889287,27891340,27897833,27901167,27902497,27905138,27912619,27919216,28025339,	27733030,27733644,27735579,27736525,27740696,27741078,27741279,27742510,27744200,27748729,27749956,27752781,27753789,27754063,27755230,27756555,27758409,27764057,27765785,27768033,27770405,27773080,27774173,27805873,27818163,27819042,27821441,27824171,27825774,27828358,27830232,27830781,27831463,27832080,27832866,27833156,27838903,27841842,27844924,27846859,27847479,27849052,27851159,27852012,27855055,27856234,27871352,27881429,27889518,27891472,27898025,27901290,27903010,27905331,27912734,27919291,28025848,	0	Trio	cmpl	cmpl	0,2,2,1,2,1,0,2,0,1,0,0,0,0,0,0,2,0,2,0,0,0,1,0,2,0,0,1,0,0,0,2,0,2,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,1,1,0,
102	NM_001164441	chr15	-	31291478	31367759	31297148	31367392	4	31291478,31304991,31325085,31367038,	31297984,31305132,31325215,31367759,	0	Ankrd33b	cmpl	cmpl	1,1,0,0,
103	NR_038186	chr15	-	32240567	32244662	32244662	32244662	2	32240567,32244381,	32241769,32244662,	0	Snhg18	unk	unk	-1,-1,
105	NM_001085421	chr15	-	33683874	33687883	33686576	33687797	1	33683874,	33687883,	0	Tspyl5	cmpl	cmpl	0,
105	NM_173421	chr15	+	34453311	34473892	34453646	34472940	3	34453311,34470687,34472809,	34453707,34471584,34473892,	0	Erich5	cmpl	cmpl	0,1,1,
108	NM_026496	chr15	+	37233035	37363568	37233386	37360851	16	37233035,37270589,37274642,37279333,37287241,37288187,37291560,37309664,37328229,37335701,37336205,37337772,37344652,37347768,37358369,37360736,	37233406,37270785,37274710,37279727,37287297,37288344,37291672,37309759,37328388,37335789,37336345,37337804,37344747,37347854,37358434,37363568,	0	Grhl2	cmpl	cmpl	0,2,0,2,0,2,0,1,0,0,1,0,2,1,0,2,
110	NM_001256382	chr15	+	39198285	39684372	39198362	39681764	27	39198285,39292101,39345309,39436996,39452223,39454359,39456677,39457763,39459588,39462497,39472333,39476379,39478556,39506965,39509644,39511263,39517805,39534837,39535871,39566942,39585589,39616268,39674939,39679247,39679629,39680988,39681545,	39198538,39292312,39345620,39437922,39452432,39454479,39456777,39457887,39459635,39462610,39472464,39476551,39478710,39507034,39509801,39511374,39517871,39535017,39535981,39567043,39585762,39616510,39675081,39679360,39679731,39681128,39684372,	0	Rims2	cmpl	cmpl	0,2,0,2,1,0,0,1,2,1,0,2,0,1,1,2,2,2,2,1,0,2,1,2,1,1,0,
114	NM_172815	chr15	-	43020794	43170818	43022526	43169824	6	43020794,43075776,43078098,43093152,43169730,43170113,	43022642,43075965,43078242,43093341,43169995,43170818,	0	Rspo2	cmpl	cmpl	1,1,1,1,0,-1,
115	NM_001032727	chr15	-	44671855	44788063	44672546	44787613	6	44671855,44675365,44677534,44683347,44718787,44787588,	44673648,44675515,44677738,44683450,44718985,44788063,	0	Sybu	cmpl	cmpl	2,2,2,1,1,0,
125	NM_181277	chr15	+	55307750	55520803	55329192	55520012	48	55307750,55329155,55338405,55341680,55344869,55362381,55363450,55366048,55372571,55379499,55380726,55382425,55386212,55388549,55406634,55407719,55408815,55410176,55411569,55418687,55420817,55423380,55427883,55436940,55441299,55444552,55445736,55446153,55447364,55448197,55448731,55449799,55452271,55455177,55463685,55466597,55467959,55471620,55472926,55473279,55487931,55488465,55497477,55498415,55501378,55516163,55518181,55519932,	55307984,55329280,55338522,55341824,55344959,55362537,55363570,55366213,55372733,55379651,55380856,55382571,55386342,55388689,55406761,55407859,55408948,55410236,55411712,55418817,55420940,55423530,55428000,55437087,55441356,55444692,55445860,55446297,55447529,55448236,55448870,55449942,55452381,55455336,55463763,55466684,55468013,55471716,55472980,55473333,55487985,55488537,55497513,55498482,55501567,55516241,55518337,55520803,	0	Col14a1	cmpl	cmpl	-1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,
126	NM_016667	chr15	-	55639153	55906949	55639334	55906591	7	55639153,55642654,55647856,55676303,55749187,55792033,55906023,	55639427,55642845,55648053,55676443,55749395,55792250,55906949,	0	Sntb1	cmpl	cmpl	0,1,2,0,2,1,0,
128	NM_001042438	chr15	-	58047002	58076508	58052226	58054848	5	58047002,58052223,58064054,58069318,58076156,	58048785,58055082,58064180,58069429,58076508,	0	Zhx1	cmpl	cmpl	-1,0,-1,-1,-1,
128	NM_199449	chr15	+	57694666	57839832	57821236	57823747	4	57694666,57762645,57821031,57838590,	57695004,57762719,57823751,57839832,	0	Zhx2	cmpl	cmpl	-1,-1,0,-1,
128	NM_026346	chr15	-	58175878	58214892	58181465	58214611	9	58175878,58182834,58184081,58191284,58192270,58205212,58206198,58207954,58214495,	58181555,58182978,58184264,58191469,58192364,58205305,58206248,58208067,58214892,	0	Fbxo32	cmpl	cmpl	0,0,0,1,0,0,1,2,0,
134	NM_009623	chr15	-	64699034	64922296	64699132	64921105	18	64699034,64701990,64704150,64704657,64716029,64725452,64737389,64744840,64746896,64754783,64767806,64783723,64787305,64806627,64815306,64822191,64871653,64920151,	64699620,64702105,64704243,64704804,64716188,64725531,64737562,64744930,64747098,64754884,64768004,64783994,64787464,64806755,64815418,64822322,64871803,64922296,	0	Adcy8	cmpl	cmpl	1,0,0,0,0,2,0,0,2,0,0,2,2,0,2,0,0,0,
141	NM_177819	chr15	-	71445677	71727838	71445899	71622078	20	71445677,71448670,71450422,71452335,71453850,71456917,71459699,71462071,71471506,71478186,71478996,71488036,71490707,71519938,71525667,71529175,71532898,71561053,71622001,71727668,	71446105,71448784,71450533,71452487,71453948,71457009,71459866,71464085,71471661,71478260,71479152,71488086,71490861,71520065,71525841,71529246,71533038,71561133,71622097,71727838,	0	Fam135b	cmpl	cmpl	1,1,1,2,0,1,2,1,2,0,0,1,0,2,2,0,1,2,0,-1,
143	NM_001033365	chr15	-	73786935	73839671	73787705	73819319	11	73786935,73789218,73789969,73790719,73791328,73791723,73792668,73798879,73800091,73819283,73839567,	73788033,73789298,73790092,73790878,73791427,73791843,73792785,73798932,73800251,73819412,73839671,	0	Mroh5	cmpl	cmpl	2,0,0,0,0,0,0,1,0,0,-1,
144	NM_174991	chr15	+	74516195	74589464	74529156	74588884	31	74516195,74528929,74538297,74539202,74539706,74540395,74540817,74541529,74541788,74543255,74543507,74544276,74544944,74547619,74548271,74548531,74550013,74563959,74569868,74571412,74572074,74572806,74574101,74575838,74580564,74582891,74584377,74586756,74588106,74588303,74588686,	74516866,74529940,74538459,74539313,74539871,74540560,74540991,74541694,74541890,74543362,74543702,74544345,74545053,74547763,74548347,74548634,74550057,74564101,74569972,74571515,74572225,74572876,74574168,74575924,74580736,74582987,74584417,74587457,74588142,74588411,74589464,	0	Adgrb1	cmpl	cmpl	-1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,2,0,2,0,2,0,1,2,0,2,0,0,1,0,0,0,
149	NM_001044308	chr15	+	80287237	80398292	80298414	80395659	37	80287237,80298393,80320358,80321186,80336634,80348371,80355485,80356128,80358786,80361862,80368663,80369581,80370043,80370307,80370755,80371489,80372181,80372940,80373620,80374103,80374634,80375258,80375570,80376773,80378155,80378999,80380388,80381074,80381973,80387763,80388398,80389046,80389701,80390824,80391604,80393670,80395017,	80287777,80298644,80320470,80321320,80336732,80348531,80355801,80356221,80359099,80362272,80368815,80369767,80370161,80370463,80370849,80371692,80372655,80373041,80373744,80374172,80374819,80375385,80375696,80376863,80378348,80379151,80380498,80381208,80382044,80387842,80388520,80389439,80389848,80390947,80391770,80393867,80398292,	0	Cacna1i	cmpl	cmpl	-1,0,2,0,2,1,2,0,0,1,0,2,2,0,0,1,0,0,2,0,0,2,0,0,0,1,0,2,1,0,1,0,0,0,0,1,0,
149	NM_001013360	chr15	-	79786350	79834333	79789691	79834211	8	79786350,79790265,79792602,79794255,79833511,79833701,79833914,79834142,	79789916,79790445,79792850,79794475,79833578,79833767,79833958,79834333,	0	Npcd	cmpl	cmpl	0,0,1,0,2,2,0,0,
152	NM_001271472	chr15	-	83602582	83725039	83607324	83724906	23	83602582,83608217,83608723,83610153,83612415,83613437,83614869,83616610,83618551,83620055,83621028,83621411,83627951,83629383,83634670,83638703,83651654,83654168,83659025,83676905,83703417,83721849,83724818,	83607477,83608297,83608876,83610351,83612577,83613605,83615031,83616814,83618689,83620172,83621133,83621531,83628074,83629500,83634793,83638820,83651744,83654285,83659151,83677040,83703546,83721981,83725039,	0	Scube1	cmpl	cmpl	0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,
153	NM_001163145	chr15	-	84379202	84447060	84384391	84420200	5	84379202,84406445,84417099,84420136,84446998,	84384392,84406763,84417313,84420232,84447060,	0	Shisal1	cmpl	cmpl	2,2,1,0,-1,
153	NM_001081166	chr15	-	84785375	84856129	84787227	84855718	13	84785375,84791064,84791353,84791782,84793895,84795079,84797322,84798642,84803453,84804759,84808065,84854738,84855664,	84787449,84791168,84791429,84791941,84793918,84795134,84797399,84798694,84803585,84805110,84808158,84854804,84856129,	0	Phf21b	cmpl	cmpl	0,1,0,0,1,0,1,0,0,0,0,0,0,
154	NR_040433	chr15	+	85581141	85593708	85593708	85593708	5	85581141,85582249,85585938,85591552,85593441,	85581417,85584487,85586037,85591648,85593708,	0	AU022754	unk	unk	-1,-1,-1,-1,-1,
154	NM_080470	chr15	-	85064688	85131957	85064961	85131937	25	85064688,85066218,85067736,85069644,85070779,85071581,85086092,85089591,85090871,85091942,85096645,85097504,85097895,85106917,85110651,85112686,85114678,85115838,85120617,85121588,85123720,85127467,85127758,85129670,85131828,	85065105,85066329,85067806,85069796,85070934,85071738,85086188,85089745,85091017,85092084,85096752,85097621,85098033,85107064,85110831,85112872,85114886,85115921,85120758,85121847,85123959,85127671,85127871,85129859,85131957,	0	Smc1b	cmpl	cmpl	0,0,2,0,1,0,0,2,0,2,0,0,0,0,0,0,2,0,0,2,0,0,1,1,0,
156	NM_001252310	chr15	+	87544298	87759364	87544491	87757305	4	87544298,87681479,87720501,87757296,	87544603,87681629,87720629,87759364,	0	Tafa5	cmpl	cmpl	0,1,1,0,
158	NM_021423	chr15	+	89499607	89560260	89499631	89558323	22	89499607,89500214,89501403,89503119,89503302,89503539,89503796,89504316,89505389,89521102,89524025,89525159,89531342,89531625,89532094,89532328,89533373,89538014,89543099,89543793,89547625,89557734,	89499919,89500418,89501475,89503228,89503454,89503707,89503913,89504394,89505456,89521373,89524219,89525273,89531418,89531708,89532219,89532461,89533454,89538038,89543230,89543878,89549882,89560260,	0	Shank3	cmpl	cmpl	0,0,0,0,1,0,0,0,0,1,2,1,1,2,1,0,1,1,1,0,1,2,
158	NM_018803	chr15	-	89782392	89841860	89782574	89841769	7	89782392,89787030,89790771,89792583,89814062,89826819,89841618,	89782646,89787160,89790943,89792704,89814630,89827177,89841860,	0	Syt10	cmpl	cmpl	0,2,1,0,2,1,0,
160	NM_001033633	chr15	-	91267690	91573261	91272153	91573097	10	91267690,91276062,91276366,91321570,91343701,91349966,91412108,91497392,91516334,91572574,	91272380,91276215,91276488,91321696,91343822,91350130,91412217,91497601,91516494,91573261,	0	Slc2a13	cmpl	cmpl	1,1,2,2,1,2,1,2,1,0,
160	NM_025730	chr15	+	91673223	91816124	91673280	91815535	51	91673223,91673619,91679777,91683092,91685731,91688827,91696277,91699882,91700345,91700576,91702169,91705105,91709263,91712755,91723091,91723765,91725932,91726136,91728915,91731464,91733988,91736586,91737102,91738724,91739261,91742250,91745697,91747651,91749660,91750223,91752141,91755789,91756979,91764631,91765676,91767312,91772821,91774895,91778425,91779818,91786965,91795996,91797421,91801838,91803285,91804896,91806742,91810991,91812191,91814661,91815413,	91673437,91673705,91679887,91683181,91685866,91688962,91696409,91700002,91700488,91700656,91702276,91705235,91709388,91712862,91723236,91723905,91726061,91726307,91729174,91731653,91734107,91736656,91737320,91738975,91739410,91742344,91745884,91747833,91749890,91750351,91752360,91755991,91757068,91764819,91765831,91767459,91773013,91775042,91778526,91780009,91787126,91796167,91797522,91802033,91803479,91804969,91806927,91811144,91812400,91814733,91816124,	0	Lrrk2	cmpl	cmpl	0,1,0,2,1,1,1,1,1,0,2,1,2,1,0,1,0,0,0,1,1,0,1,0,2,1,2,0,2,1,0,0,1,0,2,1,1,1,1,0,2,1,1,0,0,2,0,2,2,1,1,
161	NM_001164593	chr15	+	92396809	92771819	92396914	92771013	10	92396809,92399746,92401928,92677500,92680440,92743570,92746241,92752697,92757637,92769495,	92397505,92399833,92402036,92677757,92680543,92743669,92746304,92752799,92757754,92771819,	0	Pdzrn4	cmpl	cmpl	0,0,0,0,2,0,0,0,0,0,
162	NM_001033217	chr15	-	93499110	93595902	93500446	93512581	8	93499110,93502959,93505028,93508552,93509227,93510670,93512449,93595693,	93501303,93503826,93505215,93508756,93509365,93510784,93512636,93595902,	0	Prickle1	cmpl	cmpl	1,1,0,0,0,0,0,-1,
165	NM_172293	chr15	+	97247106	97385691	97384081	97385383	6	97247106,97277333,97279850,97361199,97373955,97384027,	97247164,97277416,97279915,97361335,97374149,97385691,	0	Pced1b	cmpl	cmpl	-1,-1,-1,-1,-1,0,
169	NM_001077499	chr15	+	100870644	101045938	100936324	101040688	27	100870644,100936270,100955409,100957028,100957460,100959339,100969020,100970203,100971519,100972753,100974422,100983688,101002033,101008052,101011016,101013238,101015623,101016480,101017040,101018350,101024260,101029577,101031709,101032184,101033477,101035434,101039540,	100870743,100936600,100955528,100957118,100957589,100959431,100969242,100970267,100971661,100972960,100974716,100984045,101002166,101008291,101011190,101013595,101016094,101016598,101017195,101018524,101024383,101029862,101031763,101032322,101033582,101035705,101045938,	0	Scn8a	cmpl	cmpl	-1,0,0,2,2,2,1,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,
644	NM_010275	chr15	+	7810047	7837580	7811053	7834832	3	7810047,7815588,7834347,	7811114,7815765,7837580,	0	Gdnf	cmpl	cmpl	0,1,1,
669	NM_178717	chr15	-	11033716	11037968	11035865	11037284	1	11033716,	11037968,	0	Rxfp3	cmpl	cmpl	0,
675	NM_001039181	chr15	-	11839896	11905674	11845176	11905639	8	11839896,11846297,11848468,11851427,11858616,11883297,11895681,11904885,	11845288,11846382,11848604,11851522,11858752,11883464,11895804,11905674,	0	Npr3	cmpl	cmpl	2,1,0,1,0,1,1,0,
850	NM_001271704	chr15	+	34838048	34843407	34838492	34839926	2	34838048,34838449,	34838178,34843407,	0	Kcns2	cmpl	cmpl	-1,0,
854	NM_054049	chr15	+	35296097	35303305	35300299	35302893	4	35296097,35300188,35301911,35302818,	35296467,35300955,35302011,35303305,	0	Osr2	cmpl	cmpl	-1,0,2,0,
882	NM_001162494	chr15	+	39006279	39038190	39007386	39036554	7	39006279,39007224,39025665,39030814,39033849,39034807,39036385,	39006432,39007563,39025862,39031832,39033998,39035227,39038190,	0	Fzd6	cmpl	cmpl	-1,0,0,2,0,2,2,
883	NM_026778	chr15	+	39076931	39087121	39077003	39086765	4	39076931,39080482,39084265,39086622,	39077159,39080704,39084482,39087121,	0	Cthrc1	cmpl	cmpl	0,0,0,1,
926	NR_040309	chr15	+	44787762	44805829	44805829	44805829	3	44787762,44788484,44805234,	44787890,44788623,44805829,	0	2310069G16Rik	unk	unk	-1,-1,-1,
929	NM_026200	chr15	-	45106283	45114934	45108973	45114640	3	45106283,45112889,45114170,	45109485,45113419,45114934,	0	Kcnv1	cmpl	cmpl	1,2,0,
982	NM_175503	chr15	+	52040106	52045722	52040182	52044954	2	52040106,52044798,	52040530,52045722,	0	Aard	cmpl	cmpl	0,0,
1001	NM_178920	chr15	+	54571365	54602846	54571508	54600742	4	54571365,54588313,54598410,54600670,	54571637,54588484,54598566,54602846,	0	Mal2	cmpl	cmpl	0,0,0,0,
1049	NR_030696	chr15	+	60822964	60831400	60831400	60831400	3	60822964,60827331,60828120,	60824783,60827362,60831400,	0	9930014A18Rik	unk	unk	-1,-1,-1,
1049	NM_001162926	chr15	-	60818995	60825080	60822962	60823895	2	60818995,60824513,	60823991,60825080,	0	Lratd2	cmpl	cmpl	0,-1,
1095	NM_008681	chr15	-	66929317	66969641	66930866	66960534	16	66929317,66933863,66936252,66937197,66937866,66938642,66940142,66942011,66943064,66944003,66944775,66946431,66948378,66959361,66960471,66969503,	66931108,66933915,66936288,66937245,66937918,66938699,66940246,66942068,66943151,66944064,66944838,66946552,66948484,66959397,66960552,66969641,	0	Ndrg1	cmpl	cmpl	1,0,0,0,2,2,0,0,0,2,2,1,0,0,0,-1,
1138	NM_001033876	chr15	-	72506985	72547699	72512118	72546279	2	72506985,72545996,	72513044,72547699,	0	Kcnk9	cmpl	cmpl	1,0,
1161	NM_001135688	chr15	-	75564744	75566856	75565105	75566198	4	75564744,75565582,75566131,75566713,	75565341,75565699,75566259,75566856,	0	Ly6h	cmpl	cmpl	1,1,0,-1,
1162	NM_194350	chr15	-	75745500	75748321	75746842	75747922	1	75745500,	75748321,	0	Mafa	cmpl	cmpl	0,
1162	NM_001163465	chr15	+	75704287	75714419	75704393	75714225	15	75704287,75708170,75708988,75709236,75710013,75710454,75710665,75710987,75711553,75711790,75712256,75713001,75713218,75713449,75714051,	75704474,75708286,75709117,75709312,75710091,75710579,75710832,75711181,75711710,75711898,75712451,75713078,75713365,75713611,75714419,	0	Rhpn1	cmpl	cmpl	0,0,2,2,0,0,2,1,0,1,1,1,0,0,0,
1164	NM_178646	chr15	+	75909734	75914535	75909790	75911719	1	75909734,	75914535,	0	Tigd5	cmpl	cmpl	0,
1164	NM_177922	chr15	+	75993768	75999153	75993859	75998964	14	75993768,75994844,75995071,75995233,75995826,75996040,75996374,75997110,75997569,75997827,75998058,75998370,75998549,75998778,	75993928,75994943,75995101,75995324,75995957,75996204,75996514,75997168,75997707,75997933,75998263,75998474,75998678,75999153,	0	Mapk15	cmpl	cmpl	0,0,0,0,1,0,2,1,2,2,0,1,0,0,
1166	NM_001163540	chr15	-	76170973	76206321	76172169	76206138	33	76170973,76178518,76182909,76183090,76183361,76183522,76183966,76185310,76185608,76185853,76186140,76186359,76186610,76187636,76187978,76188172,76188463,76188707,76188870,76189256,76190101,76190458,76190848,76191016,76191241,76191419,76192180,76193220,76193409,76194340,76194558,76194750,76205597,	76178385,76181899,76183008,76183195,76183445,76183879,76184105,76185489,76185766,76186037,76186267,76186514,76186763,76187762,76188074,76188277,76188625,76188785,76189180,76189411,76190195,76190586,76190944,76191136,76191348,76191535,76192347,76193313,76193487,76194430,76194573,76194812,76206321,	0	Plec	cmpl	cmpl	0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,1,2,0,0,0,0,0,1,0,
1167	NM_001195537	chr15	+	76294371	76296896	76294433	76296525	7	76294371,76295389,76295683,76295894,76296077,76296225,76296435,	76295291,76295462,76295824,76295984,76296141,76296361,76296896,	0	Smpd5	cmpl	cmpl	0,0,1,1,1,2,0,
1168	NM_130893	chr15	-	76516202	76522129	76518741	76521705	2	76516202,76521590,	76519673,76522129,	0	Scrt1	cmpl	cmpl	1,0,
1170	NM_198119	chr15	-	76715275	76722173	76715371	76718834	6	76715275,76717922,76718221,76718651,76719795,76722125,	76716306,76718091,76718500,76718899,76719924,76722173,	0	Lrrc24	cmpl	cmpl	1,0,0,0,-1,-1,
1181	NM_013645	chr15	-	78191111	78206400	78191665	78204145	5	78191111,78201225,78202520,78204084,78206336,	78191694,78201335,78202653,78204152,78206400,	0	Pvalb	cmpl	cmpl	1,2,1,0,-1,
1183	NM_001162492	chr15	+	78406800	78414015	78410069	78413677	3	78406800,78410042,78413378,	78406863,78410664,78414015,	0	Mpst	cmpl	cmpl	-1,0,1,
1184	NM_009218	chr15	-	78537014	78544345	78539258	78540545	3	78537014,78543802,78544135,	78540585,78543949,78544345,	0	Sstr3	cmpl	cmpl	0,-1,-1,
1185	NM_183141	chr15	-	78667332	78718113	78671873	78674345	2	78667332,78717986,	78674740,78718113,	0	Elfn2	cmpl	cmpl	0,-1,
1186	NM_130859	chr15	-	78775135	78803042	78776592	78802984	21	78775135,78777464,78777958,78778197,78779394,78780241,78780476,78781072,78781474,78787355,78787845,78788721,78789730,78791040,78792885,78793852,78795208,78799095,78801632,78802380,78802854,	78776830,78777577,78778074,78778356,78779488,78780311,78780720,78781184,78781634,78787479,78787874,78788837,78789856,78791232,78793011,78794008,78795400,78799421,78801770,78802632,78803042,	0	Card10	cmpl	cmpl	2,0,1,1,0,2,1,0,2,1,2,0,0,0,0,0,0,1,1,1,0,
1186	NM_027219	chr15	+	78842646	78850902	78847356	78849931	3	78842646,78847094,78849164,	78842725,78847819,78850902,	0	Cdc42ep1	cmpl	cmpl	-1,0,1,
1187	NM_001024716	chr15	+	78983055	79005864	78983061	79004603	14	78983055,78987891,78990816,78990984,78991328,78992903,78994041,78999796,79001520,79002047,79002284,79003705,79004444,79005201,	78983208,78987948,78990885,78991074,78991438,78993432,78994152,78999944,79001623,79002207,79002398,79003792,79004605,79005864,	0	Triobp	cmpl	cmpl	0,0,0,0,0,2,0,0,1,2,0,0,0,-1,
1188	NM_177461	chr15	+	79108982	79136901	79109283	79133121	16	79108982,79114654,79115029,79119735,79120758,79122546,79124500,79125249,79126926,79129808,79130462,79130708,79130937,79131773,79132052,79132999,	79109429,79114703,79115171,79119827,79120901,79122986,79124558,79125674,79127333,79129943,79130589,79130799,79131011,79131888,79132099,79136901,	0	Micall1	cmpl	cmpl	0,2,0,1,0,2,1,2,1,0,0,1,2,1,2,1,
